hash,group,family,particion,dificultad,xz_ok,kissat_ref,k_resueltas,k_resultado,k_t_min,k_t_med,k_t_max,n_vars,n_clauses,gbd_family,track_main,original_filename
d2b395be97d8ef720dee0f5c8a191d8f,scheduling,scheduling,dev,facil,1,1,3,SAT,8.30955774299946,12.51417115899676,13.55687752400263,,,,,
d30532d41d17098bc0a89388fcdd0d83,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
d90c519010bfda89d1626c0321a55a64,scheduling,scheduling,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
d9b1ff2d48c5c8859d1fb8106023287a,scheduling,scheduling,dev,media,1,1,3,UNSAT,273.3260164309977,313.7623036520017,324.62882918200194,,,,,
db5739060cc056b6b4733e4527bb630c,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
dce791c02087fd6dd1e58ab924807edd,scheduling,scheduling,test,dura,1,1,0,,800.0,800.0,800.0,37061.000,188430.000,,,
df230ceeb400ef0c150c5b50cbdd1bc9,scheduling,scheduling,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
df4aa7724f377245d82486ada37910de,scheduling,scheduling,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
df9c8c3dc16d515aee134cc6591203ff,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
e0b938c32e36e2939d712dd4024f9ec6,scheduling,scheduling,test,inestable,1,1,2,SAT,115.92932846499752,341.6472204540041,800.0,,,,,
e0e9fad48bea2e36c5e03857904549bc,scheduling,scheduling,test,trivial,1,1,3,SAT,0.0934617469974909,0.1083302230035769,0.1100441180024063,,,,,
e481a97a93fd6b4303f39024d19c2867,scheduling,scheduling,test,media,1,1,3,SAT,141.89728210900648,168.778478678003,190.59258322200185,,,,,
e5f6db0a2913891f35c9959bba2643e5,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,32110.000,129877.000,,,
e707c7e87816dd02ae433d268bd327c6,scheduling,scheduling,dev,media,1,1,3,SAT,40.72563425900444,86.95095733299968,192.17273687599663,24089.000,86884.000,,,
e81f7ec1e367548bc88c443fa36d8710,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
e87e93daea1e1fafeaef8cce2c167ded,scheduling,scheduling,dev,facil,1,1,3,SAT,19.091671501002565,25.972414454998216,49.81719688799785,,,,,
e9628d628be1ba64f110ed381c55a348,scheduling,scheduling,test,facil,1,1,3,SAT,10.06821928499994,10.236249100998975,10.271111565001776,,,,,
eae918cf9ef468beb4ea91aafbbc9708,scheduling,scheduling,dev,dura,1,1,0,,800.0,800.0,800.0,113407.000,1010625.000,,,
eb66beca99f86281e4c89053d1887778,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
eb6f0d50ca6a4a352c2f79b4c422bb4f,scheduling,scheduling,test,media,1,1,3,SAT,42.36894295499951,155.99689762099297,251.43853321699865,,,,,
eb8a05f11e4720d801e213c3648f8bba,scheduling,scheduling,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
ec437adc6e2100b7154b7bbf5017a818,scheduling,scheduling,test,media,1,1,3,SAT,20.67009045899613,26.49854490799771,180.170184224,215094.000,711482.000,,,
ed9f304b537a768f462bd1c723c5396e,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
eda4aa84aeeb306468396fa82a6bba5a,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,145862.000,654003.000,,,
f14c73a0cb78a66ad2af999a4a3fbe4d,scheduling,scheduling,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
f177ffb49b8333845b17314d15d43ec8,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
f1b3d254596523910f3af07fc1942e64,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
f2a65dd471c96fb3d752412324265873,scheduling,scheduling,test,trivial,1,1,3,SAT,2.2800559570023324,4.263458372995956,7.178418415998749,14057.000,53977.000,,,
f33b2b99b991e02e7c9729fc3f336aac,scheduling,scheduling,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
f5ba0569627d667e9834902c5e0ea985,scheduling,scheduling,dev,trivial,1,1,3,SAT,0.5123429680024856,1.500258535001194,5.453887299001508,,,,,
f623b8d71e2cab0e8ddc9b33e94d7482,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,56533.000,526872.000,,,
f7731051ae1403996ce04b47f741f2cf,scheduling,scheduling,dev,trivial,1,1,3,SAT,0.0942829390041879,0.0950715549988672,0.1759814620018005,,,,,
f7e4d64c8d6ac73d4dcd7b7408986b0e,scheduling,scheduling,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
f7e855b18105170b0718086d3f5b5923,scheduling,scheduling,dev,media,1,1,3,SAT,173.5589763780008,222.5789578729964,449.4215061210052,,,,,
f87af7ce29551c596013ff914da29fe8,scheduling,scheduling,test,trivial,1,1,3,SAT,1.008206471997255,1.2399376009998375,3.154532022002968,,,,,
f8f958aaaf81a03162dc42fad18cd70c,scheduling,scheduling,dev,trivial,1,1,3,UNSAT,0.0555453760025557,0.0943299209975521,0.0980776630021864,,,,,
fae08ac5b6d7eeb4f56f1cfac6c51703,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,13043.000,52096.000,,,
fb45d41807bcbbbe689de282c1310798,scheduling,scheduling,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
fbe9ed60a08a08226b9e087c67105888,scheduling,scheduling,test,inestable,1,1,1,SAT,564.367826362999,800.0,800.0,,,,,
fce0ce58f247195b07817f57dc25b69c,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
fd35244b9fd3879209545ee404824b39,scheduling,scheduling,excluida,danada,0,0,,,,,,,,,,
ff3fb90712683b3e0f722c5c3f38818c,scheduling,scheduling,reserva,sin-ref,1,0,,,,,,,,,,
02f6ca52f1ada872d82035088701b66a,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
06f538d7af257560476f9100e36d4445,software-verification,software-verification,dev,facil,1,1,3,SAT,70.98484399699373,79.65838281199831,88.43416774999787,,,,,
0823bc5f954c6366702877556f0d3680,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
0850db65220080c130d2f54005f9e2b3,software-verification,software-verification,test,trivial,1,1,3,UNSAT,2.315386671994929,2.3252361829945585,2.355286263002199,,,,,
08cb0cf252b65c30c7c55218825c6ca0,software-verification,software-verification,dev,trivial,1,1,3,UNSAT,1.0008352780059795,1.0227451329992618,1.0847778739989735,,,,,
08e7044c1542a366b7da389d31466d19,software-verification,software-verification,excluida,danada,0,0,,,,,,,,,,
0927e331376a98070ddd7a8cf9373514,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
0a3cb69074519646b0f2933ba7ad2d30,software-verification,software-verification,excluida,danada,0,0,,,,,,,,,,
0a514edbeace21927e52d75f2d4a8efd,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
0bc50447e2e588fd424e4cc40eb669bb,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,118226.000,375379.000,,,
0d3160b80aa406bfc718c007265b9e73,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
0f262afd5b117000f8b4734d175aadab,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
117e5ce2f2189661c2d693df1593969e,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
12f8fea31d4fd70934c3523feb2f924b,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
13b13b34fe88f093aca06d6d035ee797,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
16a0949c23ac67c57c5773403daaca60,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
18e86b73af9b6adadc355a281387348b,software-verification,software-verification,excluida,danada,0,0,,,,,,,,,,
190c646aa93f0fe89d9850a9b4260835,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
191f06be45548773cfc64903bfd7dfc4,software-verification,software-verification,dev,facil,1,1,3,UNSAT,26.11355418300081,28.27955491400644,29.53203663000022,,,,,
19821901aff6ef7b8b739c32eebe20de,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
19b53b597955dd41aa4d12a87d127daf,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,162939.000,456921.000,,,
1a9512580b2d946ebd41de4e8c08c42d,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
1dd5ffcc6c443948656e5c5d9a982098,software-verification,software-verification,dev,facil,1,1,3,UNSAT,11.126010370004224,13.034252334000485,14.42300305700337,,,,,
1e0da402100982e53001a64281149dd9,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
1e3f808581534a79cbb7dbd0e111837b,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
1eb3ccb3f88643710a3f6e860b6e44d9,software-verification,software-verification,dev,media,1,1,3,UNSAT,81.25470956999925,96.49080108599446,100.72234050100089,,,,,
20262e9643d524e66cd542e9ba1a4a20,software-verification,software-verification,test,facil,1,1,3,SAT,24.094864478996897,24.810940452000068,25.333591415001138,,,,,
2371c9fc251aee8478c9b7c83df952fe,software-verification,software-verification,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
23e61c50ee2ac5cad1d337572abdebcf,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
24ad26cf2508045a931398593bba850b,software-verification,software-verification,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
25cc054738293c0d9377d7b72b78a341,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
27d9905476897885d29cea2744db9805,software-verification,software-verification,dev,dura,1,1,0,,42.41786702000536,42.4893465080022,42.728566083998885,,,,,
28991e85ab5e76226c0041653bde1233,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
2968f33b6a38f33bf119711d55053d01,software-verification,software-verification,excluida,danada,0,0,,,,,,,,,,
2ae0c3508d66560f75c48eb3fc360bb1,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
2b024ec66a64352afefaef0bd34d8821,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
2f9cb22859718ab6c201726a91cfefe1,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
30709dbc2618e94ac9d463b1677c1d38,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
31a2d926fe8c7af1245c856b9e99d7f7,software-verification,software-verification,dev,trivial,1,1,3,UNSAT,0.0813642840003012,0.0871854910001275,0.1475408020050963,110923.000,286428.000,,,
31baef6607ced2d80be0c89536fe00a7,software-verification,software-verification,excluida,danada,0,0,,,,,,,,,,
31ca75d627054565ad6c028b61ea036d,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
31f9def879e3f935137fde395aa41d90,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,279946.000,841640.000,,,
32bed31ddefe3725cce5b267ef36c489,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
33f30196a8621928deb37d204729e218,software-verification,software-verification,test,facil,1,1,3,UNSAT,85.07405561199994,86.61542609299795,88.83681466000417,,,,,
35ad744923721e37a2f58443179c31a8,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
38c7c02fec1a10aa147248c3bebef2e7,software-verification,software-verification,dev,dura,1,1,0,,800.0,800.0,800.0,1948.000,8324.000,,,
3a1aeb4f09c3e2c147b5abb785019137,software-verification,software-verification,test,trivial,1,1,3,UNSAT,0.8250806449941592,0.8315942680055741,0.9027075940030044,,,,,
3a6e0eaa0dd2614de70d527bfadbb3cd,software-verification,software-verification,excluida,danada,0,0,,,,,,,,,,
3bbdfd39be8452f73c3fda0a1c0b3260,software-verification,software-verification,dev,media,1,1,3,UNSAT,65.15230502699706,71.135567927995,162.6127648019974,,,,,
3f45c38fe605917727ddd9fdc220ad19,software-verification,software-verification,test,trivial,1,1,3,UNSAT,0.8699548200020217,0.9721484920009972,0.9800597119974556,,,,,
3fd4b68d0ed2e186238cd85a83e27d6d,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
4265a12f8bd326f3f2d3bdb3192151a5,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
4348c6b9af237291558b154a9de82969,software-verification,software-verification,excluida,danada,0,0,,,,,,,,,,
4349766428c6b640585f1f4b02cbefbc,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
4408f3ebfc37275a23ef57cfcc8aba6d,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
44bba88af37cce7712701583b09c3033,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
44cf070b508c46a678590f7d668b6777,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
4757eea090ae6aa5f7187fa62a5c4c86,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
48a4c66f04afe54063562e304024eb0f,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
4b3c7fb5a7b24f2680395176380ec8e3,software-verification,software-verification,dev,trivial,1,1,3,SAT,1.064658593000786,1.1613759829997434,1.2006668890026049,112287.000,327768.000,,,
4cc8e55799ecda9e666a4c767fb290d8,software-verification,software-verification,dev,trivial,1,1,3,UNSAT,1.4875640269965515,1.496616880001966,1.577991407000809,,,,,
4d0ee8ce77532b0fa5b023475f6de32b,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
4ed40dca9d17e37f77bbbef074561585,software-verification,software-verification,dev,trivial,1,1,3,UNSAT,0.8944408020033734,0.9785107479983708,1.0414847490028478,240349.000,691064.000,,,
4f791cf68e50693751a57bdaaf3fa8e7,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
4f8f31bf2d3a816b560b0ed39420199b,software-verification,software-verification,excluida,danada,0,0,,,,,,,,,,
505e0d6cd0b327ccd8f3776a69dedd8e,software-verification,software-verification,excluida,danada,0,0,,,,,,,,,,
5220b0e01fb49440531004bebbafbc44,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
54f93e488688de4ae2db64d9e8fef3a5,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
55f3756b9caefb5139a6ffd2de555677,software-verification,software-verification,dev,facil,1,1,3,UNSAT,23.90326068500144,29.92904094599362,30.0519351299954,,,,,
56072d5c5852e9d4bcbb460361e38618,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
5696ebc151f271257ba3a98782667932,software-verification,software-verification,test,dura,1,1,0,,172.3784338760015,800.0,800.0,,,,,
57a67219171de01711aa6d9604b1c1df,software-verification,software-verification,test,media,1,1,3,UNSAT,228.7448370330021,377.4169697929974,522.5469841560043,,,,,
58c83e2ef19a9c16d394c092c8633787,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
58cc7129e37b53bc55aa51d29aba9a6a,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
59e596f5f845a2487370950b37ec3db2,software-verification,software-verification,excluida,danada,1,0,,,,,,,,,,
5a9cbd90229cc41bdb388150c53ed756,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
5bacf2f0845f8566e1fc6cef4b510519,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,281118.000,1290344.000,,,
5bc21e42f3f7bc17836a70649236fa6c,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
5c257009a97cdac455df115b916abf45,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
5e29ace02e3073d2c0b9ba6382e0eccf,software-verification,software-verification,excluida,danada,0,0,,,,,,,,,,
5f0edef6cc45f7e7157c4b3dee4cb88a,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
6008b958ff6877f32c26b72728df4523,software-verification,software-verification,excluida,danada,0,0,,,,,,,,,,
603a2d6f8962be577c6609e70296b8ee,software-verification,software-verification,excluida,danada,0,0,,,,,,,,,,
61233bc0f30b777dffe931b0e708050d,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
613be3fce8fa3e517d10e292f0a2542d,software-verification,software-verification,dev,dura,1,1,0,,157.39420816300117,180.7058451300036,800.0,,,,,
64f62a88827125462f5cb02c15520d8e,software-verification,software-verification,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
6599c100159c344992559e6e28c4d3fc,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
683a0eb8955c471a343d6c7d7a1101f9,software-verification,software-verification,dev,facil,1,1,3,UNSAT,48.69580879499699,65.14984899600677,69.52149663299497,,,,,
698987f56da93127250a3978d32a2511,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
6f2eb49b87902db54a6f281e47f0b983,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
71e9e9a680d64a1e5e4753e9efdefe84,software-verification,software-verification,test,trivial,1,1,3,UNSAT,0.6521805100055644,0.6554267629981041,0.7694654299993999,,,,,
732e48e5621342c72d4e7ceb6603c9d6,software-verification,software-verification,test,dura,1,1,0,,30.70375820699701,30.70691472099861,33.37597494199872,,,,,
7646cd65091e52908afd06294bce1053,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
77a0ff05f77e03cfe3261b41143edaa3,software-verification,software-verification,dev,facil,1,1,3,UNSAT,86.80386960999749,86.82442933700077,99.2265146589998,15258.000,68130.000,,,
78046f4c3951b8e93ddce25b6cacad70,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
79ba99947a30cf6953d7cdf88bedaf7a,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
7a8852d373e6b59919e0906c03cc6d3a,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
7e8051b9cd369f3b68340e1b3dd77d79,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
807531febe395275bbf58f84f49f1db3,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
81268da6548a14c8658a6dd9786e56f4,software-verification,software-verification,test,trivial,1,1,3,UNSAT,0.994482745998539,0.99865342600242,1.00621009599854,,,,,
81392be4e5fc7aa2232c1f460321e0c6,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
813fe43a360a8ece2c26a76aa6a0a0a0,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
81bd2dd3df93684890449edad69253dd,software-verification,software-verification,dev,trivial,1,1,3,UNSAT,0.7589906459979829,0.7673169939953368,0.8003093629959039,,,,,
81ea9e08430a8a983b4052d5936adcf5,software-verification,software-verification,dev,facil,1,1,3,UNSAT,10.225956201000372,10.795806214002369,12.292636533005862,,,,,
84978bdbf48c9485b04c37709d65c591,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
877d1b0a193dac2932c1c71d89790c37,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
878bcc11e1e243680f7946bcf428f465,software-verification,software-verification,test,facil,1,1,3,UNSAT,54.33446140400338,66.15417537900066,67.49779640799534,,,,,
87b586668328ee71f3bb0b71f65b8029,software-verification,software-verification,excluida,danada,0,0,,,,,,,,,,
88bfa72210baef40a2903d95044dc19d,software-verification,software-verification,test,media,1,1,3,UNSAT,94.45757553099976,115.22967644799792,145.92403167399607,,,,,
89937a16a7b8167058f538fed6a998b3,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
8a4f454be62c1efe2001953d40e6501b,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
8dd15d5a2356cabe1e5a3bb3aad975ed,software-verification,software-verification,test,media,1,1,3,SAT,495.9278689190032,515.4068409520041,567.755806092995,164916.000,766416.000,,,
8e2bf97f9861eefd74a692fde1945702,software-verification,software-verification,dev,trivial,1,1,3,UNSAT,1.015323161998822,1.1858873949968256,1.1907175840024138,,,,,
90d7e34800b9c8338d4a1bd2563ee9ec,software-verification,software-verification,excluida,danada,0,0,,,,,,,,,,
92ba26eaf09b27c929710e1886af73f8,software-verification,software-verification,test,facil,1,1,3,UNSAT,46.93981603599968,50.84461008200015,64.93678742000338,,,,,
943723c80441fa1f89b8bc7463145a78,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
9515ea48d49bb64ec687e7913d3eea64,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
96fd73d32e5abe7f0f5234053e236019,software-verification,software-verification,test,dura,1,1,0,,800.0,800.0,800.0,,,,,
976606f25ece3e6e859cb87c5c3b3011,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
97d873cfd984140f2cb782993fb5b637,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
97e6687a5a2bb9f61f670ebf0d5945d1,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
9834e67bb8d0379eb872b3ad155ee05b,software-verification,software-verification,test,trivial,1,1,3,UNSAT,0.549942353994993,0.6045027229993138,0.6321435550053138,,,,,
98692be27ce7df6b8c32b09b916aa551,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
98797d187fa732a0226062c20f5c001b,software-verification,software-verification,excluida,danada,0,0,,,,,,,,,,
994ead5bcfd3210b197cf9e2004293f3,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,1039.000,4342.000,,,
994f336832f84532ac98a1cd48a1ae9b,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
99d81725dcbb49eefb7b78d03dc595c3,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
9e35558ea8ffba630cd8c8f90e14af14,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
a02c0e8f8847fd439995417f87149b9b,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
a0cb3207550d35f88b7d32748020610e,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
a13ab802fc36bd27ffa61ec561ec6c47,software-verification,software-verification,test,media,1,1,3,UNSAT,133.63912304100086,164.7394778750022,172.60650860700116,,,,,
a37b83b23f52f6ebd06c5769584a4b3e,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,276427.000,798348.000,,,
a49e09ba2e553c2311ac9d0a09a82007,software-verification,software-verification,dev,trivial,1,1,3,UNSAT,1.0809614679965307,1.099991401002626,1.1307928699970944,,,,,
a58badecf3c901594f06d021f54c3a11,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
a5e0082efb1da4dabaa165c2bda5f85e,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
a7a67f8c2c327f92b765845123cd09d5,software-verification,software-verification,dev,dura,1,1,0,,800.0,800.0,800.0,,,,,
a7cb2567e1f5b7ec2f4ba09931e29b96,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
a980a9f2baa55b0f751f7ca6de0b2111,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
aaa3654cc92d80da84ecf5d18040c634,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
ab8a0d70916ef1a61c8e6d29df7f9f02,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
ac601039610505997f89c5e089624610,software-verification,software-verification,dev,media,1,1,3,UNSAT,113.5225699349976,124.28166187599707,128.7535116289946,,,,,
acd0c7fee27c40d6d3345f07b7c6d6c4,software-verification,software-verification,dev,media,1,1,3,UNSAT,88.31589591199736,98.8315258950024,102.84163794600316,,,,,
ae3b156c0a461198e90d5b834d640e11,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
ae3e774dda19c84566a1ba222bb44bab,software-verification,software-verification,dev,inestable,1,1,2,UNSAT,590.7699358080063,659.1435258369966,800.0,,,,,
ae6b56d7b71bdf281a0a83c500aaa213,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,115769.000,338946.000,,,
af0d4ae466a64e31098ef99f52ce08ee,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
af6981f392bac37df4519249af562e83,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
afb7ad01c6a10cf624dfa61f3d392c4f,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
b14723fd0acbb7a5b497c4ddb4e3d813,software-verification,software-verification,excluida,danada,0,0,,,,,,,,,,
b2059a77acce5836fcaa1e26cd1bb1dc,software-verification,software-verification,dev,inestable,1,1,1,UNSAT,496.06513870100025,800.0,800.0,,,,,
b3233e009976748e3a55d7cd0ea30c41,software-verification,software-verification,dev,media,1,1,3,UNSAT,267.14407382100035,269.8403129829967,292.03550387499854,,,,,
b418ff1175e0b727ac09053fdec0f7a2,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
b51583e32432c5778c7e3e996c3bfeba,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
b60d0ccd10b79b0de6e76c1c05a9eb7c,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
b835bbe3c0b4447c3e936326e10dacc4,software-verification,software-verification,dev,media,1,1,3,SAT,74.70766450600058,98.27257610899689,132.99129918599647,,,,,
b8f9b018d16835c564dcd8395118c79f,software-verification,software-verification,excluida,danada,0,0,,,,,,,,,,
ba59d213e2ef3197046ed07fe86f5cc1,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
bb03fa0be008cce77c83f597bc34dee2,software-verification,software-verification,test,facil,1,1,3,UNSAT,9.214637693999975,12.125160830000825,14.17747491999762,,,,,
bb7aed760137c3250190ef9053dc0bef,software-verification,software-verification,test,trivial,1,1,3,UNSAT,1.7745642200025031,1.8560519610036863,2.109770725000999,,,,,
bbdc1542ad1cd21301bcb6ab89893615,software-verification,software-verification,dev,dura,1,1,0,,215.5601520060009,800.0,800.0,,,,,
bbe0587d3fc899352fccf7cbb10fa874,software-verification,software-verification,test,media,1,1,3,UNSAT,78.20963454199955,82.09776614099974,114.56117462000113,,,,,
c03c0266c3342f785a6ea93a53acd3ea,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
c03f7f84f6ac9e523c17e391c3895183,software-verification,software-verification,excluida,danada,0,0,,,,,,,,,,
c084fcafd1435d2e5e9693da60ac53f7,software-verification,software-verification,test,facil,1,1,3,UNSAT,5.247719253995456,7.4588850410000305,14.23327283099934,,,,,
c21cea390a50204944aa00babd56b53c,software-verification,software-verification,excluida,danada,0,0,,,,,,,,,,
c2894b8d82492f03bb73bbc65896c016,software-verification,software-verification,excluida,danada,0,0,,,,,,,,,,
c39f953f8863861b57a561577139508a,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
c3d1ff3c02e2d003202b8a9b1f411bf7,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
c3de1f05d136b8ec420732ca829f3217,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
c597584300c33b1ee175909f92d9a693,software-verification,software-verification,dev,trivial,1,1,3,UNSAT,0.8180623689986533,0.8711037730026874,0.9087165980017744,,,,,
c796794d6786a23597f30d66cc62f1f3,software-verification,software-verification,excluida,danada,1,0,,,,,,,,,,
c8b129b9e4835b8a40d5ef0d27a45bef,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,software-verification,submissions_2022,linked_list_swap_contents_safety_unwind78.cnf.xz
c98459d6a1763d809729e276b9c4cbbd,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
cbe5cfad93124afd70a24f04a15de630,software-verification,software-verification,excluida,sin-ref,0,0,,,,,,,,,,
cd711ea43647d0b4b4ee57e78a8b7a1c,software-verification,software-verification,test,facil,1,1,3,UNSAT,60.62798127600399,63.11565337100183,68.76835765600117,,,,,
cdd8ab284c8c33aada20bef1db5bbcb7,software-verification,software-verification,test,media,1,1,3,UNSAT,84.7705278909998,93.58779665199836,101.9022696079992,,,,,
ce4ddb6d7cceb2686acd7160e2fa60a6,software-verification,software-verification,reserva,sin-ref,1,0,,,,,,,,,,
